factura_id,company_id,periodo,monto_facturado,dias_mora,deuda_actual
19680,820,24,40221.77,0,9827.86
19681,821,1,25608.93,2,23590.01
19682,821,2,32423.32,3,39807.97
19683,821,3,57495.6,5,2069.27
19684,821,4,9804.41,6,10026.88
19685,821,5,24941.42,2,20079.46
19686,821,6,6647.47,4,9198.67
19687,821,7,36598.58,5,8791.65
19688,821,8,42816.22,0,18406.07
19689,821,9,50887.76,0,16120.14
19690,821,10,37468.48,9,3986.44
19691,821,11,39428.51,0,1019.23
19692,821,12,44362.04,4,29679.3
19693,821,13,43556.95,0,43368.45
19694,821,14,11993.84,6,21102.88
19695,821,15,51515.75,6,26423.76
19696,821,16,41173.41,4,44450.14
19697,821,17,11489.73,9,10078.15
19698,821,18,41007.67,4,48223.87
19699,821,19,55264.42,2,23899.8
19700,821,20,51105.07,5,35840.49
19701,821,21,1089.84,9,49428.35
19702,821,22,37914.03,6,17842.17
19703,821,23,36883.32,9,46160.86
19704,821,24,5776.66,3,38373.64
19705,822,1,59231.97,6,34651.44
19706,822,2,42920.06,0,28317.76
19707,822,3,39852.62,7,20651.72
19708,822,4,32378.71,8,26950.94
19709,822,5,11976.38,0,6534.88
19710,822,6,19404.95,4,37428.19
19711,822,7,55941.03,9,5834.11
19712,822,8,5564.09,0,41506.59
19713,822,9,32659.37,6,22038.97
19714,822,10,15939.07,9,449.26
19715,822,11,36652.11,4,12574.08
19716,822,12,30374.48,6,6701.0
19717,822,13,57701.59,6,30783.47
19718,822,14,21541.84,9,30400.88
19719,822,15,15990.44,0,15742.79
19720,822,16,14577.76,6,1071.5
19721,822,17,28300.12,9,24163.87
19722,822,18,27016.77,3,38044.6
19723,822,19,51070.99,5,40488.6
19724,822,20,38444.53,6,8511.51
19725,822,21,32991.68,3,48458.29
19726,822,22,37145.79,5,39420.5
19727,822,23,4761.06,5,44506.87
19728,822,24,55128.82,4,28175.91
19729,823,1,17905.1,57,11966.77
19730,823,2,17571.27,1,10078.99
19731,823,3,28774.71,7,2117.02
19732,823,4,57784.82,104,40994.97
19733,823,5,52416.61,1,20120.28
19734,823,6,46113.3,25,39727.5
19735,823,7,58751.42,89,41377.04
19736,823,8,48920.45,4,21128.28
19737,823,9,41193.96,6,16768.92
19738,823,10,43385.21,2,46385.11
19739,823,11,20765.38,8,33023.66
19740,823,12,24828.99,3,36560.23
19741,823,13,48644.84,16,11054.59
19742,823,14,24844.56,1,8224.37
19743,823,15,2672.25,97,11672.23
19744,823,16,9073.45,9,39156.8
19745,823,17,43273.66,37,48970.93
19746,823,18,18623.64,46,15025.27
19747,823,19,5452.78,3,6147.28
19748,823,20,35449.11,115,48533.41
19749,823,21,57868.08,0,10022.31
19750,823,22,36214.82,6,11693.41
19751,823,23,2650.88,39,4442.47
19752,823,24,48028.93,111,25145.28
19753,824,1,17607.38,36,11092.46
19754,824,2,59244.46,2,45186.02
19755,824,3,1268.29,111,17770.71
19756,824,4,16523.32,86,38114.22
19757,824,5,40003.17,46,21774.83
19758,824,6,58110.69,34,34615.11
19759,824,7,48213.54,34,3513.39
19760,824,8,30886.38,9,18345.73
19761,824,9,2266.57,43,25463.22
19762,824,10,18869.21,3,9222.14
19763,824,11,38749.41,7,23165.62
19764,824,12,42585.71,7,6178.69
19765,824,13,56310.44,97,33304.62
19766,824,14,15705.35,0,47657.2
19767,824,15,57343.56,3,35809.06
19768,824,16,21423.37,7,39492.88
19769,824,17,35759.01,5,25913.54
19770,824,18,48233.73,0,791.84
19771,824,19,11716.14,0,18158.3
19772,824,20,47497.93,40,10504.39
19773,824,21,4238.46,58,43602.74
19774,824,22,32815.35,4,1330.9
19775,824,23,56423.17,21,37442.5
19776,824,24,13362.73,6,11848.67
19777,825,1,18062.36,0,35524.92
19778,825,2,12448.53,8,17391.08
19779,825,3,53736.5,8,48258.83
19780,825,4,28903.24,1,33723.25
19781,825,5,46742.75,5,13171.43
19782,825,6,24053.92,2,46051.99
19783,825,7,26617.26,5,49707.13
19784,825,8,6443.57,2,49164.25
19785,825,9,31895.67,7,32085.31
19786,825,10,5518.29,3,6865.52
19787,825,11,24016.2,1,33552.73
19788,825,12,44231.64,1,6856.45
19789,825,13,30170.21,2,13084.53
19790,825,14,14444.58,6,41519.4
19791,825,15,12030.41,7,5277.58
19792,825,16,17979.36,2,37569.64
19793,825,17,52318.24,7,32554.72
19794,825,18,28235.1,4,5595.31
19795,825,19,27772.2,8,20740.91
19796,825,20,30566.6,9,32886.32
19797,825,21,49170.06,5,2340.83
19798,825,22,33171.95,7,28268.41
19799,825,23,18295.85,1,5944.84
19800,825,24,23772.27,5,29199.65
19801,826,1,12758.09,9,47957.72
19802,826,2,10817.8,4,19637.55
19803,826,3,3319.97,0,24925.22
19804,826,4,58376.55,3,9018.74
19805,826,5,1708.1,1,39399.42
19806,826,6,44548.08,2,22844.0
19807,826,7,28638.87,9,40148.11
19808,826,8,36794.79,5,16039.56
19809,826,9,14214.37,7,23422.7
19810,826,10,41712.97,4,18350.55
19811,826,11,47482.59,1,44860.82
19812,826,12,45791.74,5,18055.95
19813,826,13,5879.0,7,23507.08
19814,826,14,3947.22,6,23088.25
19815,826,15,30331.94,2,9649.46
19816,826,16,42897.29,5,28220.37
19817,826,17,20741.17,3,21818.18
19818,826,18,36180.08,1,29670.74
19819,826,19,7635.17,0,6249.1
19820,826,20,2139.82,8,28919.31
19821,826,21,22183.87,2,38433.34
19822,826,22,16651.17,2,47529.44
19823,826,23,53113.85,5,5250.7
19824,826,24,33625.2,5,11779.91
19825,827,1,49017.21,2,37406.46
19826,827,2,24363.68,8,22162.24
19827,827,3,30394.63,0,27559.38
19828,827,4,3438.93,4,33179.38
19829,827,5,15640.52,3,48433.21
19830,827,6,46115.74,3,48083.47
19831,827,7,41367.97,9,41967.58
19832,827,8,22210.94,2,15820.77
19833,827,9,55566.85,2,12815.85
19834,827,10,20113.24,9,49826.8
19835,827,11,43667.85,1,42083.48
19836,827,12,22854.48,2,11234.72
19837,827,13,7820.15,6,21039.94
19838,827,14,56091.09,7,42495.36
19839,827,15,15784.18,5,7484.81
19840,827,16,6887.18,0,29404.58
19841,827,17,51178.91,8,37167.16
19842,827,18,36696.64,8,48822.87
19843,827,19,49003.9,0,49208.6
19844,827,20,21435.98,6,8266.99
19845,827,21,51060.87,9,27549.69
19846,827,22,11560.92,9,22589.49
19847,827,23,21459.37,6,11447.06
19848,827,24,2909.33,8,38294.88
19849,828,1,36374.02,4,9124.23
19850,828,2,31887.91,0,49722.0
19851,828,3,46298.91,9,34365.73
19852,828,4,58317.86,4,46024.54
19853,828,5,57835.21,1,33113.46
19854,828,6,38389.23,5,26230.37
19855,828,7,43525.96,7,12790.12
19856,828,8,46694.17,1,32649.34
19857,828,9,30236.54,6,43440.95
19858,828,10,40270.07,4,23030.73
19859,828,11,19728.2,4,7280.31
19860,828,12,19914.47,5,72.78
19861,828,13,32594.51,8,32798.78
19862,828,14,15843.03,0,14792.5
19863,828,15,47477.12,3,30713.18
19864,828,16,18210.51,9,591.14
19865,828,17,9471.18,2,26768.49
19866,828,18,17101.07,7,38750.9
19867,828,19,24677.91,4,21204.46
19868,828,20,33427.78,5,5569.4
19869,828,21,29703.03,1,2198.87
19870,828,22,51011.1,6,4918.38
19871,828,23,19343.2,4,5553.34
19872,828,24,19034.8,5,25666.9
19873,829,1,50110.18,6,19009.4
19874,829,2,58012.29,5,31717.98
19875,829,3,37615.06,5,31420.58
19876,829,4,39451.7,9,40144.54
19877,829,5,46352.57,7,25680.33
19878,829,6,3637.01,3,34123.5
19879,829,7,15439.92,6,6809.35
19880,829,8,13406.24,1,49008.68
19881,829,9,46551.57,0,20033.38
19882,829,10,48200.13,0,15047.85
19883,829,11,9997.5,8,26851.44
19884,829,12,43715.42,8,25884.95
19885,829,13,16770.11,8,8741.66
19886,829,14,57839.45,2,41456.8
19887,829,15,9717.09,9,2701.48
19888,829,16,5632.06,3,36147.25
19889,829,17,13246.7,3,45707.19
19890,829,18,26453.46,8,17325.28
19891,829,19,39285.25,4,27386.31
19892,829,20,33515.34,2,27174.02
19893,829,21,15704.84,6,28723.05
19894,829,22,11797.69,3,13961.69
19895,829,23,52013.24,9,14542.07
19896,829,24,43439.89,8,14260.51
19897,830,1,26160.66,1,34232.11
19898,830,2,40146.03,5,15531.24
19899,830,3,27615.72,39,46852.52
19900,830,4,40287.5,86,44967.89
19901,830,5,29991.58,4,30079.48
19902,830,6,1417.16,1,4604.23
19903,830,7,9334.45,6,11764.25
19904,830,8,35581.69,62,21409.83
19905,830,9,45198.75,4,26123.8
19906,830,10,46300.81,18,19209.9
19907,830,11,26077.77,7,47801.8
19908,830,12,7517.38,51,49079.25
19909,830,13,1988.89,81,40297.77
19910,830,14,46169.46,65,32715.82
19911,830,15,8111.91,82,2001.73
19912,830,16,10895.81,2,43650.13
19913,830,17,18883.85,9,27894.59
19914,830,18,42315.82,79,36703.05
19915,830,19,15351.62,5,30657.69
19916,830,20,1428.55,79,40827.47
19917,830,21,20446.85,86,49398.47
19918,830,22,5732.49,84,2677.84
19919,830,23,11865.61,5,3865.92
19920,830,24,29141.14,2,37443.0
19921,831,1,39067.8,3,43993.55
19922,831,2,15250.28,7,214.03
19923,831,3,38103.84,5,45672.13
19924,831,4,22327.39,2,23499.83
19925,831,5,33667.94,4,21783.89
19926,831,6,25612.0,1,5230.56
19927,831,7,19156.01,0,33402.89
19928,831,8,5695.46,2,17691.45
19929,831,9,22647.94,8,49689.0
19930,831,10,1923.96,7,6069.3
19931,831,11,49597.22,9,44803.98
19932,831,12,53249.01,8,35390.56
19933,831,13,15763.78,6,9588.08
19934,831,14,32411.6,9,40102.38
19935,831,15,36507.36,7,38662.25
19936,831,16,42732.48,0,49069.78
19937,831,17,2178.6,4,24431.03
19938,831,18,14786.26,8,48719.11
19939,831,19,44052.38,8,28174.03
19940,831,20,50934.08,1,26472.06
19941,831,21,13840.26,6,28214.46
19942,831,22,2962.27,5,6642.74
19943,831,23,22163.47,3,46446.39
19944,831,24,46017.65,5,25406.74
19945,832,1,40554.24,3,10696.02
19946,832,2,15897.1,7,22019.7
19947,832,3,52904.4,4,7287.47
19948,832,4,38354.91,91,25466.74
19949,832,5,6125.05,3,26560.55
19950,832,6,17874.72,9,30361.48
19951,832,7,18939.15,7,3239.78
19952,832,8,55266.49,3,49311.77
19953,832,9,29645.26,6,43512.65
19954,832,10,25483.69,40,40056.07
19955,832,11,2919.13,7,22472.3
19956,832,12,22978.62,9,19927.77
19957,832,13,4106.96,2,9953.73
19958,832,14,10816.68,6,43558.14
19959,832,15,3847.3,2,39070.68
19960,832,16,47226.28,4,38790.41
19961,832,17,45707.37,44,22116.97
19962,832,18,1375.62,6,26922.34
19963,832,19,14101.61,8,11764.55
19964,832,20,11531.39,24,25664.38
19965,832,21,25796.95,6,10116.03
19966,832,22,48348.2,7,13702.78
19967,832,23,9077.69,29,12550.73
19968,832,24,49833.23,3,20658.22
19969,833,1,13222.8,8,26943.21
19970,833,2,49805.71,2,39183.08
19971,833,3,2708.53,5,1741.11
19972,833,4,57820.34,6,24491.25
19973,833,5,23589.45,2,3319.24
19974,833,6,59379.74,5,49650.33
19975,833,7,22286.34,3,8594.62
19976,833,8,21900.51,2,20311.54
19977,833,9,25533.2,8,31846.55
19978,833,10,27912.61,1,9419.13
19979,833,11,2305.85,0,36670.7
19980,833,12,8412.36,9,17360.26
19981,833,13,45208.6,3,31694.23
19982,833,14,35483.79,4,21872.26
19983,833,15,42370.99,8,17756.02
19984,833,16,29972.4,8,44218.52
19985,833,17,51516.63,7,32782.42
19986,833,18,17149.43,1,48040.12
19987,833,19,26782.21,1,12700.71
19988,833,20,44063.04,5,20283.09
19989,833,21,44278.19,5,29478.41
19990,833,22,43763.75,5,48110.55
19991,833,23,19555.99,8,25625.88
19992,833,24,35634.66,3,24176.86
19993,834,1,45832.12,7,10660.53
19994,834,2,9006.54,0,13776.78
19995,834,3,28788.37,0,48996.81
19996,834,4,48284.15,8,16193.32
19997,834,5,8913.42,3,8962.16
19998,834,6,41421.77,5,39141.13
19999,834,7,7960.46,8,45592.31
20000,834,8,49115.27,6,34603.19
20001,834,9,39738.36,6,26095.73
20002,834,10,15736.11,6,24763.92
20003,834,11,38372.82,5,26886.93
20004,834,12,5572.35,6,4670.4
20005,834,13,52434.47,6,35050.03
20006,834,14,15207.91,5,35421.0
20007,834,15,12221.57,5,18619.12
20008,834,16,11391.59,7,15059.16
20009,834,17,18744.26,3,27924.25
20010,834,18,47009.8,8,18955.94
20011,834,19,52237.99,3,29957.39
20012,834,20,41295.27,6,36302.14
20013,834,21,32402.39,6,44649.53
20014,834,22,34592.29,1,8313.05
20015,834,23,36180.86,1,38618.63
20016,834,24,15967.31,8,13036.6
20017,835,1,35395.81,8,30211.62
20018,835,2,46424.45,7,20946.77
20019,835,3,58339.58,3,25560.1
20020,835,4,39653.69,2,36342.4
20021,835,5,53076.6,3,17244.87
20022,835,6,27315.62,1,6037.29
20023,835,7,49068.0,6,17414.34
20024,835,8,44321.57,8,46080.81
20025,835,9,30452.09,7,48988.27
20026,835,10,17520.07,9,26328.1
20027,835,11,33969.01,0,18273.77
20028,835,12,39809.31,9,20138.57
20029,835,13,27499.25,0,18348.94
20030,835,14,38938.55,2,19220.74
20031,835,15,41986.2,7,19803.12
20032,835,16,28011.06,4,12401.11
20033,835,17,33193.06,7,4875.22
20034,835,18,55332.01,2,6061.03
20035,835,19,34796.82,4,37188.87
20036,835,20,10590.38,8,7636.83
20037,835,21,23794.11,2,2894.47
20038,835,22,31583.98,3,7720.7
20039,835,23,22960.91,3,32452.96
20040,835,24,56374.48,6,15253.77
20041,836,1,47253.11,0,33120.01
20042,836,2,50491.43,4,9643.07
20043,836,3,27619.57,9,31175.45
20044,836,4,55965.75,3,46194.46
20045,836,5,15771.77,7,49170.37
20046,836,6,24376.09,7,38437.11
20047,836,7,38628.52,6,30286.82
20048,836,8,31865.24,3,20893.97
20049,836,9,27913.87,5,2523.25
20050,836,10,42142.06,8,9079.94
20051,836,11,12841.31,8,38567.18
20052,836,12,30709.15,6,32495.17
20053,836,13,47736.18,8,48323.98
20054,836,14,21982.96,4,37038.49
20055,836,15,37370.62,4,20901.67
20056,836,16,35738.6,8,26247.35
20057,836,17,32172.29,3,34179.08
20058,836,18,31633.99,2,8834.81
20059,836,19,30579.46,6,32820.51
20060,836,20,21561.76,5,49851.7
20061,836,21,28877.29,1,33380.38
20062,836,22,28289.69,0,6756.89
20063,836,23,48313.76,3,2359.63
20064,836,24,17816.79,1,40965.03
20065,837,1,15140.64,9,15375.71
20066,837,2,39701.92,6,45959.48
20067,837,3,30010.77,6,22898.69
20068,837,4,2926.2,0,17526.43
20069,837,5,30140.05,3,32371.38
20070,837,6,14248.77,4,49897.65
20071,837,7,50540.43,0,32861.02
20072,837,8,8153.96,5,16319.78
20073,837,9,20417.6,1,40472.66
20074,837,10,46987.72,5,24978.18
20075,837,11,50554.52,2,33763.69
20076,837,12,20692.44,7,47178.17
20077,837,13,42388.76,3,44446.66
20078,837,14,30112.62,5,24249.97
20079,837,15,28591.76,7,27280.88
20080,837,16,45425.84,5,35099.43
20081,837,17,22199.16,1,71.82
20082,837,18,52105.58,1,10049.17
20083,837,19,56781.94,9,30918.62
20084,837,20,29776.09,0,44261.92
20085,837,21,30505.58,9,39980.63
20086,837,22,46289.63,9,33447.18
20087,837,23,55019.64,4,9649.65
20088,837,24,40510.69,2,40769.03
20089,838,1,22456.88,5,24006.3
20090,838,2,53690.12,9,3184.54
20091,838,3,23324.42,5,31902.78
20092,838,4,40127.33,3,2569.65
20093,838,5,51677.81,1,10709.26
20094,838,6,42998.11,9,1957.07
20095,838,7,56356.62,8,9557.69
20096,838,8,7380.54,0,34335.29
20097,838,9,42275.34,2,6474.36
20098,838,10,15685.99,6,15522.33
20099,838,11,2402.75,3,49925.23
20100,838,12,53324.1,5,49042.61
20101,838,13,41201.9,2,13249.83
20102,838,14,36827.47,1,3713.61
20103,838,15,19600.01,9,6663.52
20104,838,16,47414.59,9,15983.28
20105,838,17,54628.69,6,6849.96
20106,838,18,6519.59,2,3461.15
20107,838,19,26720.69,7,15244.69
20108,838,20,57267.0,7,15686.35
20109,838,21,12022.84,4,4125.49
20110,838,22,10851.84,0,31628.93
20111,838,23,15301.67,9,43497.49
20112,838,24,24349.26,8,47158.69
20113,839,1,55844.43,17,32522.57
20114,839,2,11295.63,8,45315.37
20115,839,3,18893.45,8,15773.92
20116,839,4,18449.57,17,8629.8
20117,839,5,51226.7,9,18046.74
20118,839,6,10241.97,8,11036.53
20119,839,7,41937.97,1,11268.16
20120,839,8,36847.53,18,35568.33
20121,839,9,25169.22,8,22828.34
20122,839,10,42051.06,3,47666.61
20123,839,11,3496.35,1,24306.99
20124,839,12,34589.46,92,24151.51
20125,839,13,22444.2,112,7062.11
20126,839,14,41494.05,6,5902.9
20127,839,15,5652.59,117,43541.53
20128,839,16,7678.92,2,24758.79
20129,839,17,22424.33,87,15129.25
20130,839,18,5973.82,88,35316.75
20131,839,19,5727.68,34,34660.44
20132,839,20,33184.0,2,49063.05
20133,839,21,57145.39,20,293.01
20134,839,22,45836.78,2,35803.25
20135,839,23,12360.1,36,37340.46
20136,839,24,16986.53,75,4807.13
20137,840,1,7957.26,6,39561.13
20138,840,2,9228.12,3,30880.31
20139,840,3,34118.88,5,42997.14
20140,840,4,56515.85,8,38190.2
20141,840,5,11475.27,5,14542.15
20142,840,6,37029.73,0,6873.98
20143,840,7,47783.79,9,44990.9
20144,840,8,57553.67,1,10901.53
20145,840,9,38162.99,5,43649.91
20146,840,10,44500.01,7,2156.83
20147,840,11,19710.45,7,10965.16
20148,840,12,39175.26,2,25295.45
20149,840,13,28597.79,1,38669.04
20150,840,14,31734.28,5,21352.45
20151,840,15,6729.28,6,16378.69
20152,840,16,5870.04,7,32220.19
20153,840,17,39823.71,7,29268.6
20154,840,18,36905.18,1,29205.16
20155,840,19,55676.02,9,45827.01
20156,840,20,10132.25,3,12765.6
20157,840,21,50297.88,0,2620.61
20158,840,22,52182.93,1,43357.95
20159,840,23,19616.52,1,27905.81
20160,840,24,33917.51,4,13341.22
20161,841,1,8337.54,7,29637.42
20162,841,2,46368.56,3,4047.37
20163,841,3,24213.46,8,2037.46
20164,841,4,48132.5,4,44302.51
20165,841,5,40063.47,2,38260.97
20166,841,6,4724.7,0,17762.88
20167,841,7,43101.53,2,39410.14
20168,841,8,42973.2,5,43539.58
20169,841,9,46380.17,6,20374.22
20170,841,10,24432.52,9,33998.58
20171,841,11,48174.43,3,10103.85
20172,841,12,41035.46,3,38214.24
20173,841,13,35478.22,7,19686.58
20174,841,14,56488.98,1,45864.08
20175,841,15,25853.45,9,18679.27
20176,841,16,58501.82,7,21769.53
20177,841,17,38764.8,9,21194.8
20178,841,18,15281.11,9,20154.3
20179,841,19,4742.1,2,28971.73
20180,841,20,35835.95,0,28022.33
20181,841,21,43422.3,8,12972.77
20182,841,22,58395.54,6,131.66
20183,841,23,17947.57,6,31353.83
20184,841,24,16239.77,8,1397.32
20185,842,1,19070.2,1,26918.67
20186,842,2,47542.57,8,39879.32
20187,842,3,9894.82,6,25037.89
20188,842,4,22857.1,6,11567.05
20189,842,5,19462.69,5,6573.98
20190,842,6,45933.46,2,35784.23
20191,842,7,59396.03,1,43968.66
20192,842,8,12876.02,0,44865.11
20193,842,9,7585.91,2,22279.49
20194,842,10,30744.54,6,5802.85
20195,842,11,38842.53,4,49565.83
20196,842,12,15797.84,4,16154.43
20197,842,13,3414.96,9,38011.27
20198,842,14,15331.98,5,24516.31
20199,842,15,17765.58,1,11070.67
20200,842,16,27090.36,8,44109.13
20201,842,17,40627.75,6,34314.16
20202,842,18,23451.38,5,21750.99
20203,842,19,10181.33,3,9402.94
20204,842,20,16181.33,0,16284.57
20205,842,21,14883.21,5,18808.79
20206,842,22,14389.38,2,38539.61
20207,842,23,18006.79,7,25586.46
20208,842,24,17586.69,1,41293.01
20209,843,1,9854.36,0,42646.9
20210,843,2,42011.77,6,27492.26
20211,843,3,33856.29,2,41202.46
20212,843,4,52312.91,6,43669.22
20213,843,5,54272.66,1,11309.55
20214,843,6,20862.93,1,13392.71
20215,843,7,19237.01,9,48169.39
20216,843,8,26584.62,6,44350.76
20217,843,9,10724.86,3,34928.2
20218,843,10,47217.3,2,13794.21
20219,843,11,6711.79,9,48384.21
20220,843,12,58510.35,3,32231.53
20221,843,13,23392.63,5,21168.97
20222,843,14,53131.95,0,1497.89
20223,843,15,28185.79,7,48938.98
20224,843,16,11338.04,4,31400.64
20225,843,17,36428.87,1,29299.48
20226,843,18,26581.75,3,29861.7
20227,843,19,13273.46,6,33833.13
20228,843,20,45009.74,1,43976.44
20229,843,21,52448.59,8,47770.53
20230,843,22,36816.41,1,26233.79
20231,843,23,54727.77,1,20436.36
20232,843,24,59119.81,9,33317.83
20233,844,1,36205.2,1,41055.87
20234,844,2,43573.59,2,39993.76
20235,844,3,30420.59,8,5212.34
20236,844,4,7402.38,2,45644.84
20237,844,5,46221.14,2,40761.39
20238,844,6,53378.23,7,22061.09
20239,844,7,43289.83,0,21122.44
20240,844,8,8865.13,6,23666.46
20241,844,9,49405.12,5,38705.42
20242,844,10,55246.76,9,46464.77
20243,844,11,22115.6,5,23082.94
20244,844,12,13713.41,9,28143.77
20245,844,13,9193.31,8,1215.24
20246,844,14,10593.31,6,25172.34
20247,844,15,16932.94,4,19633.6
20248,844,16,6314.77,0,39946.99
20249,844,17,25219.74,5,4751.05
20250,844,18,36676.9,0,40990.42
20251,844,19,50217.52,8,48268.45
20252,844,20,1591.87,8,30772.69
20253,844,21,14266.96,1,36508.08
20254,844,22,48389.57,1,46117.63
20255,844,23,34898.2,4,32853.32
20256,844,24,17908.11,4,30835.92
20257,845,1,41300.17,0,31165.23
20258,845,2,17019.42,72,9792.6
20259,845,3,52206.29,113,33588.29
20260,845,4,38213.98,2,39262.9
20261,845,5,48128.35,68,46936.86
20262,845,6,16867.41,101,2690.26
20263,845,7,3821.65,102,2543.59
20264,845,8,52408.31,7,15315.9
20265,845,9,23836.96,4,13093.81
20266,845,10,39544.89,1,5569.35
20267,845,11,48649.95,90,38191.07
20268,845,12,20236.38,91,4929.43
20269,845,13,25088.15,15,8312.46
20270,845,14,46048.36,51,19563.46
20271,845,15,19164.4,114,19349.5
20272,845,16,55018.36,86,28949.52
20273,845,17,56052.83,8,22428.84
20274,845,18,3195.22,2,19884.24
20275,845,19,53562.53,3,32564.85
20276,845,20,45180.65,119,15532.18
20277,845,21,44971.66,44,6174.98
20278,845,22,54491.6,92,3077.97
20279,845,23,19378.26,40,26837.92
20280,845,24,29555.01,99,10310.96
20281,846,1,34592.33,5,33000.15
20282,846,2,43046.01,0,4190.74
20283,846,3,7432.06,6,27562.36
20284,846,4,58714.33,4,6221.9
20285,846,5,43399.28,7,7114.64
20286,846,6,30817.51,1,43894.27
20287,846,7,4620.41,6,35938.31
20288,846,8,33490.45,9,14514.03
20289,846,9,12238.56,5,5490.64
20290,846,10,22986.95,4,15790.77
20291,846,11,49063.87,5,18015.27
20292,846,12,18296.59,4,10027.42
20293,846,13,2570.93,4,47052.28
20294,846,14,52350.9,6,5242.82
20295,846,15,39792.36,3,48944.49
20296,846,16,13112.67,8,13623.64
20297,846,17,21799.48,5,12.27
20298,846,18,36028.63,8,22959.73
20299,846,19,38158.46,7,15530.83
20300,846,20,35766.19,1,25634.85
20301,846,21,29080.16,0,35768.65
20302,846,22,22576.57,0,49151.06
20303,846,23,50806.66,6,39443.85
20304,846,24,10937.89,1,15586.54
20305,847,1,29444.35,3,36541.16
20306,847,2,20128.85,6,27019.06
20307,847,3,51570.98,7,49228.51
20308,847,4,32472.59,2,37402.33
20309,847,5,2566.26,8,3603.91
20310,847,6,33335.04,1,11940.33
20311,847,7,58473.99,5,46875.05
20312,847,8,52677.06,0,19928.09
20313,847,9,53474.3,6,47827.59
20314,847,10,20716.16,9,41996.99
20315,847,11,32348.63,1,12288.9
20316,847,12,30002.1,6,49324.98
20317,847,13,41250.93,3,16793.84
20318,847,14,9243.72,2,41635.94
20319,847,15,47344.66,0,31722.27
20320,847,16,17814.29,3,4567.43
20321,847,17,3264.09,4,44363.66
20322,847,18,53274.38,3,39476.54
20323,847,19,14327.42,2,34792.47
20324,847,20,23611.54,1,27559.37
20325,847,21,37883.72,5,7291.34
20326,847,22,36446.25,7,6467.08
20327,847,23,7164.69,0,24278.85
20328,847,24,17050.67,6,2449.21
20329,848,1,2960.57,2,16328.94
20330,848,2,23020.32,6,15015.09
20331,848,3,20285.84,8,47569.36
20332,848,4,52834.63,4,26143.81
20333,848,5,57003.32,3,47874.17
20334,848,6,49558.46,9,31659.71
20335,848,7,8870.92,9,30423.5
20336,848,8,52409.17,7,17712.4
20337,848,9,56063.44,5,33363.05
20338,848,10,30443.19,2,36740.06
20339,848,11,28130.39,5,5545.13
20340,848,12,11648.1,2,41185.8
20341,848,13,18429.18,1,28721.21
20342,848,14,49736.69,8,5339.99
20343,848,15,4898.4,3,11625.54
20344,848,16,29882.92,6,3443.69
