company_id,ruc,razon_social,sector,region,empleados,segmento,fecha_alta,ejecutivo_comercial,nps,csat
929,20083044058,Academia Norte EIRL,Educación,Piura,5296,Enterprise,28/12/2019,Ejecutivo_30,32,2.59
930,20118718133,Cloud Andes EIRL,Tecnología,Chiclayo,254,Enterprise,25/02/2025,Ejecutivo_31,92,3.98
931,20164205955,Agroindustrial Capital EIRL,Agroindustria,Trujillo,8831,Enterprise,22/06/2017,Ejecutivo_32,58,4.87
932,20250429019,Consulting Pacífico SAC,Finanzas,Chiclayo,8250,SMB,12/06/2018,Ejecutivo_33,64,4.8
933,20902611398,Inversiones Andes EIRL,Finanzas,Trujillo,3381,Mid-Market,21/07/2021,Ejecutivo_34,79,4.47
934,20809788754,Learning Inca SAC,Educación,Cajamarca,7568,SMB,22/12/2020,Ejecutivo_35,69,4.06
935,20353751376,Agroindustrial Andes EIRL,Agroindustria,Trujillo,4970,SMB,2/03/2019,Ejecutivo_36,81,4.55
936,20579376392,Obras Norte SAC,Construcción,Chiclayo,336,SMB,11/08/2017,Ejecutivo_37,71,4.81
937,20929445511,Educativa Capital EIRL,Educación,Cajamarca,5863,SMB,9/09/2022,Ejecutivo_38,84,3.51
938,20327021648,Networks Andes EIRL,Telecomunicaciones,Ica,5595,Enterprise,10/03/2020,Ejecutivo_39,93,4.47
939,20060212886,Producción Perú SAC,Manufactura,Arequipa,3230,SMB,21/04/2020,Ejecutivo_40,59,4.78
940,20834155999,Comunicaciones Andes EIRL,Telecomunicaciones,Lima,5394,Mid-Market,15/09/2017,Ejecutivo_41,90,4.4
941,20767647229,Tech Sur EIRL,Tecnología,Arequipa,4003,Enterprise,13/11/2024,Ejecutivo_42,68,3.64
942,20995765728,Educativa Andes SAC,Educación,Chiclayo,4996,Mid-Market,27/10/2021,Ejecutivo_43,51,3.87
943,20347509889,Agroindustrial Capital SAC,Agroindustria,Lima,36,Mid-Market,22/06/2022,Ejecutivo_44,99,4.84
944,20522036849,Comunicaciones Pacífico EIRL,Telecomunicaciones,Cajamarca,3783,Enterprise,6/12/2022,Ejecutivo_45,86,3.99
945,20421447732,Agroindustrial Perú EIRL,Agroindustria,Cajamarca,6560,Mid-Market,21/12/2024,Ejecutivo_46,89,3.76
946,20213882090,Comercial Andes EIRL,Retail,Trujillo,1805,Mid-Market,12/11/2018,Ejecutivo_47,72,4.35
947,20070534967,Learning Capital SAC,Educación,Huancayo,8394,Mid-Market,19/12/2016,Ejecutivo_48,50,4.9
948,20176741241,Express Pacífico SAC,Transporte,Cajamarca,7723,SMB,21/11/2018,Ejecutivo_49,73,4.64
949,20528547815,Ingeniería Sur SAC,Construcción,Trujillo,7757,SMB,8/06/2019,Ejecutivo_50,73,3.64
950,20380032963,Systems Perú EIRL,Tecnología,Chiclayo,7375,Mid-Market,1/09/2016,Ejecutivo_1,55,4.02
951,20727423183,Clínica Inca SAC,Salud,Tacna,7687,SMB,7/09/2017,Ejecutivo_2,97,4.1
952,20206496935,Telecom Inca SAC,Telecomunicaciones,Trujillo,9044,Mid-Market,4/01/2016,Ejecutivo_3,90,3.8
953,20347769587,Learning Andes EIRL,Educación,Piura,7148,Enterprise,3/03/2023,Ejecutivo_4,15,1.98
954,20675361275,Ingeniería Perú EIRL,Construcción,Ica,9824,Mid-Market,17/08/2018,Ejecutivo_5,68,4.22
955,20277963044,Obras Sur EIRL,Construcción,Piura,1077,Enterprise,12/08/2019,Ejecutivo_6,25,1.52
956,20456676640,Farmacéutica Perú EIRL,Salud,Piura,5507,Enterprise,27/01/2023,Ejecutivo_7,60,4.89
957,20047639283,Producción Andes EIRL,Manufactura,Chiclayo,6671,SMB,3/03/2022,Ejecutivo_8,50,4.28
958,20061558108,Obras Andes SAC,Construcción,Piura,4167,Mid-Market,22/09/2017,Ejecutivo_9,57,4.24
959,20342556383,Capital Andes EIRL,Finanzas,Chiclayo,8970,SMB,20/02/2016,Ejecutivo_10,56,4.03
960,20867024403,Tech Capital SAC,Tecnología,Piura,7976,Mid-Market,15/07/2025,Ejecutivo_11,53,3.86
961,20662411186,Salud Pacífico SAC,Salud,Ica,3059,Enterprise,17/10/2017,Ejecutivo_12,66,3.62
962,20196394568,Cloud Norte SAC,Tecnología,Ica,5690,Mid-Market,1/07/2018,Ejecutivo_13,85,3.75
963,20314976461,Software Pacífico EIRL,Tecnología,Lima,4389,Enterprise,7/04/2016,Ejecutivo_14,90,4.79
964,20488360765,Networks Pacífico EIRL,Telecomunicaciones,Cajamarca,6431,SMB,26/09/2018,Ejecutivo_15,63,4.9
965,20390637579,Learning Perú EIRL,Educación,Lima,2690,Mid-Market,29/01/2017,Ejecutivo_16,95,4.14
966,20182379312,Market Andes SAC,Retail,Piura,6798,SMB,17/01/2024,Ejecutivo_17,58,4.78
967,20074645205,Agroindustrial Norte SAC,Agroindustria,Cajamarca,4694,Enterprise,27/06/2016,Ejecutivo_18,96,4.54
968,20438787535,Campos Inca SAC,Agroindustria,Tacna,2473,Mid-Market,19/05/2017,Ejecutivo_19,59,4.97
969,20161620281,Producción Norte SAC,Manufactura,Trujillo,5332,Mid-Market,1/03/2023,Ejecutivo_20,62,4.16
970,20067287286,Farmacéutica Capital SAC,Salud,Huancayo,1260,Enterprise,6/02/2020,Ejecutivo_21,75,4.7
971,20448595922,Software Perú EIRL,Tecnología,Tacna,3750,SMB,26/07/2024,Ejecutivo_22,58,4.03
972,20894773522,Learning Andes EIRL,Educación,Lima,1882,SMB,5/11/2017,Ejecutivo_23,60,4.02
973,20227104331,Industrial Pacífico EIRL,Manufactura,Huancayo,5962,SMB,28/03/2018,Ejecutivo_24,81,3.91
974,20979215835,Manufactura Perú SAC,Manufactura,Trujillo,5311,Mid-Market,16/03/2025,Ejecutivo_25,88,3.62
975,20694596488,Digital Pacífico EIRL,Tecnología,Trujillo,4584,SMB,9/09/2023,Ejecutivo_26,70,4.77
976,20134249128,Salud Norte SAC,Salud,Chiclayo,1379,SMB,17/10/2017,Ejecutivo_27,98,3.94
977,20973203319,Comunicaciones Norte EIRL,Telecomunicaciones,Lima,8803,SMB,9/10/2021,Ejecutivo_28,62,4.98
978,20510287675,Logística Inca SAC,Transporte,Cajamarca,7309,Enterprise,17/01/2016,Ejecutivo_29,72,4.89
979,20667548581,Educativa Andes EIRL,Educación,Ica,8465,Mid-Market,10/01/2020,Ejecutivo_30,64,3.53
980,20268774186,Agro Andes EIRL,Agroindustria,Tacna,9326,Enterprise,4/04/2019,Ejecutivo_31,78,4.21
981,20756398365,Capital Perú EIRL,Finanzas,Arequipa,7791,Mid-Market,17/07/2019,Ejecutivo_32,58,3.55
982,20830945154,Digital Inca EIRL,Tecnología,Chiclayo,5401,Mid-Market,15/07/2020,Ejecutivo_33,64,4.7
983,20476044090,Cloud Pacífico SAC,Tecnología,Lima,7149,SMB,17/04/2016,Ejecutivo_34,50,4.24
984,20727810509,Producción Sur EIRL,Manufactura,Cajamarca,6831,Mid-Market,23/08/2018,Ejecutivo_35,79,4.6
985,20161070518,Logística Capital SAC,Transporte,Cajamarca,465,Enterprise,4/03/2016,Ejecutivo_36,84,3.98
986,20295806601,Salud Pacífico EIRL,Salud,Trujillo,8324,SMB,18/12/2023,Ejecutivo_37,90,3.89
987,20127049386,Educativa Sur EIRL,Educación,Trujillo,3509,Mid-Market,27/04/2020,Ejecutivo_38,79,4.53
988,20157919711,Software Pacífico EIRL,Tecnología,Chiclayo,4635,SMB,11/08/2019,Ejecutivo_39,57,4.75
989,20259020357,Ingeniería Sur SAC,Construcción,Trujillo,2482,Enterprise,14/01/2021,Ejecutivo_40,11,1.09
990,20240642429,Clínica Capital SAC,Salud,Cusco,6347,Enterprise,24/02/2025,Ejecutivo_41,89,4.65
991,20432447417,Telecom Capital SAC,Telecomunicaciones,Arequipa,9784,Enterprise,27/04/2021,Ejecutivo_42,51,4.51
992,20209628936,Agroindustrial Pacífico EIRL,Agroindustria,Lima,5018,SMB,1/10/2019,Ejecutivo_43,71,4.72
993,20183437401,Retail Pacífico EIRL,Retail,Trujillo,9655,SMB,3/11/2021,Ejecutivo_44,97,4.91
994,20955969051,Express Andes EIRL,Transporte,Huancayo,2184,Mid-Market,4/01/2020,Ejecutivo_45,90,4.55
995,20755125427,Finanzas Andes EIRL,Finanzas,Trujillo,4334,Enterprise,13/01/2025,Ejecutivo_46,70,4.93
996,20996673459,Transportes Inca EIRL,Transporte,Cusco,7597,Enterprise,28/10/2019,Ejecutivo_47,69,4.88
997,20038166496,Producción Inca EIRL,Manufactura,Trujillo,3383,Enterprise,22/09/2016,Ejecutivo_48,98,3.86
998,20498392250,Digital Norte SAC,Tecnología,Arequipa,9760,SMB,1/04/2018,Ejecutivo_49,77,4.87
999,20762702324,Retail Capital EIRL,Retail,Cajamarca,7142,SMB,25/01/2023,Ejecutivo_50,93,4.2
1000,20613285072,Ingeniería Andes SAC,Construcción,Cusco,7581,Enterprise,12/03/2023,Ejecutivo_1,55,3.69
1001,20376731625,Infraestructura Norte EIRL,Construcción,Arequipa,6293,SMB,13/09/2024,Ejecutivo_2,82,4.43
1002,20469681579,Express Capital EIRL,Transporte,Cajamarca,6826,Enterprise,18/08/2021,Ejecutivo_3,75,4.08
1003,20555809961,Medical Capital SAC,Salud,Cusco,7753,Mid-Market,19/12/2017,Ejecutivo_4,90,3.79
1004,20034615626,Medical Inca SAC,Salud,Huancayo,9832,SMB,12/01/2024,Ejecutivo_5,82,4.13
1005,20046226817,Market Inca EIRL,Retail,Chiclayo,4707,Enterprise,25/01/2019,Ejecutivo_6,67,3.91
1006,20602529867,Obras Sur SAC,Construcción,Cusco,9543,Enterprise,26/10/2021,Ejecutivo_7,95,4.42
1007,20604641978,Producción Sur EIRL,Manufactura,Cusco,9500,SMB,13/03/2023,Ejecutivo_8,53,4.06
1008,20126861205,Producción Pacífico EIRL,Manufactura,Huancayo,3363,SMB,29/11/2024,Ejecutivo_9,57,3.92
1009,20607401775,Agroindustrial Andes EIRL,Agroindustria,Cusco,1470,SMB,17/03/2023,Ejecutivo_10,92,3.88
1010,20654084245,Campos Pacífico EIRL,Agroindustria,Ica,8996,SMB,15/02/2022,Ejecutivo_11,71,4.7
1011,20091508632,Systems Pacífico EIRL,Tecnología,Piura,7911,SMB,1/05/2025,Ejecutivo_12,53,4.56
1012,20764579389,Educativa Andes SAC,Educación,Lima,5571,Mid-Market,1/01/2023,Ejecutivo_13,87,4.3
1013,20029168154,Tech Pacífico EIRL,Tecnología,Piura,7271,Mid-Market,29/01/2017,Ejecutivo_14,94,3.74
1014,20161394498,Telecom Andes EIRL,Telecomunicaciones,Lima,5383,Enterprise,23/08/2024,Ejecutivo_15,98,4.93
1015,20364248096,Salud Pacífico EIRL,Salud,Cusco,1032,Enterprise,16/06/2022,Ejecutivo_16,58,3.6
1016,20630624479,Cargo Pacífico SAC,Transporte,Arequipa,5697,Enterprise,22/09/2021,Ejecutivo_17,35,1.71
1017,20053194979,Finanzas Andes SAC,Finanzas,Lima,7003,SMB,20/04/2025,Ejecutivo_18,54,4.1
1018,20780555572,Agroindustrial Norte EIRL,Agroindustria,Cajamarca,6306,Enterprise,16/03/2025,Ejecutivo_19,56,4.79
1019,20646091785,Industrial Norte SAC,Manufactura,Arequipa,337,SMB,7/10/2017,Ejecutivo_20,55,4.63
1020,20577029929,Clínica Pacífico EIRL,Salud,Ica,9339,SMB,28/07/2024,Ejecutivo_21,74,4.66
1021,20487368269,Agroindustrial Inca SAC,Agroindustria,Arequipa,3990,Enterprise,23/03/2024,Ejecutivo_22,77,3.89
1022,20319422686,Constructora Inca SAC,Construcción,Trujillo,4883,SMB,21/05/2025,Ejecutivo_23,16,2.57
1023,20551588863,Farmacéutica Norte EIRL,Salud,Tacna,8010,Enterprise,28/04/2024,Ejecutivo_24,62,3.58
1024,20472264085,Comunicaciones Capital EIRL,Telecomunicaciones,Ica,6331,Mid-Market,28/08/2016,Ejecutivo_25,92,4.82
1025,20696663093,Producción Andes SAC,Manufactura,Huancayo,7348,SMB,25/06/2022,Ejecutivo_26,88,3.88
1026,20996059329,Campos Norte SAC,Agroindustria,Cajamarca,3735,SMB,5/05/2020,Ejecutivo_27,35,1.93
1027,20096883275,Producción Perú EIRL,Manufactura,Chiclayo,740,Mid-Market,23/12/2024,Ejecutivo_28,55,3.94
1028,20524103977,Medical Inca SAC,Salud,Lima,9269,Mid-Market,29/10/2023,Ejecutivo_29,71,4.83
1029,20781952371,Agroindustrial Andes SAC,Agroindustria,Arequipa,5539,Enterprise,3/11/2020,Ejecutivo_30,88,4.44
1030,20616481980,Systems Capital EIRL,Tecnología,Ica,2690,Enterprise,17/08/2018,Ejecutivo_31,17,2.06
1031,20605687611,Producción Perú EIRL,Manufactura,Huancayo,3666,Mid-Market,5/05/2023,Ejecutivo_32,95,4.96
1032,20565237341,Comercial Sur SAC,Retail,Huancayo,9920,Enterprise,8/09/2016,Ejecutivo_33,97,3.58
1033,20345475749,Infraestructura Sur EIRL,Construcción,Huancayo,4457,SMB,26/06/2020,Ejecutivo_34,94,4.39
1034,20284035954,Agro Capital SAC,Agroindustria,Ica,4719,Enterprise,6/12/2019,Ejecutivo_35,51,3.73
1035,20422294643,Cargo Inca EIRL,Transporte,Ica,6782,Mid-Market,1/01/2021,Ejecutivo_36,59,4.64
1036,20458867925,Clínica Andes SAC,Salud,Tacna,5999,Mid-Market,27/09/2016,Ejecutivo_37,93,4.23
1037,20672872760,Cargo Norte EIRL,Transporte,Trujillo,8917,Mid-Market,12/03/2017,Ejecutivo_38,62,4.95
1038,20332491357,Obras Andes EIRL,Construcción,Piura,2670,SMB,13/12/2024,Ejecutivo_39,95,3.71
1039,20350615814,Campos Perú SAC,Agroindustria,Huancayo,339,Mid-Market,12/06/2023,Ejecutivo_40,8,2.58
1040,20079833423,Learning Norte SAC,Educación,Trujillo,7239,Mid-Market,27/10/2022,Ejecutivo_41,64,4.4
1041,20841312840,Industrial Perú EIRL,Manufactura,Cajamarca,4795,Enterprise,18/03/2024,Ejecutivo_42,96,4.15
1042,20718051371,Medical Norte EIRL,Salud,Arequipa,6334,Mid-Market,16/07/2022,Ejecutivo_43,86,4.52
1043,20893974909,Infraestructura Andes SAC,Construcción,Piura,4671,Enterprise,10/07/2024,Ejecutivo_44,56,4.03
1044,20997046947,Infraestructura Capital SAC,Construcción,Chiclayo,8880,Enterprise,12/12/2016,Ejecutivo_45,50,4.29
1045,20844483548,Cargo Norte EIRL,Transporte,Lima,9930,Enterprise,27/01/2023,Ejecutivo_46,87,4.63
1046,20705877221,Distribuidora Perú SAC,Retail,Huancayo,2157,Mid-Market,1/02/2022,Ejecutivo_47,80,3.72
1047,20758231334,Networks Pacífico SAC,Telecomunicaciones,Cusco,611,Mid-Market,5/12/2023,Ejecutivo_48,27,2.15
1048,20149392523,Market Capital EIRL,Retail,Lima,7873,Mid-Market,15/05/2021,Ejecutivo_49,1,1.14
1049,20925879643,Telecom Capital SAC,Telecomunicaciones,Arequipa,6617,Mid-Market,4/06/2025,Ejecutivo_50,58,3.93
1050,20524555746,Distribuidora Capital EIRL,Retail,Cusco,9261,Enterprise,30/10/2017,Ejecutivo_1,92,3.97
1051,20065274033,Comunicaciones Perú EIRL,Telecomunicaciones,Chiclayo,8974,Enterprise,20/10/2019,Ejecutivo_2,97,3.6
1052,20056658833,Market Capital EIRL,Retail,Chiclayo,176,Mid-Market,25/07/2016,Ejecutivo_3,73,3.6
1053,20113257970,Academia Capital EIRL,Educación,Ica,3146,SMB,7/12/2024,Ejecutivo_4,78,4.67
1054,20349960105,Networks Sur EIRL,Telecomunicaciones,Arequipa,4633,Enterprise,2/08/2022,Ejecutivo_5,52,4.35
1055,20172156229,Academia Inca EIRL,Educación,Huancayo,2579,Enterprise,12/09/2022,Ejecutivo_6,73,4.47
1056,20735984884,Agro Norte SAC,Agroindustria,Ica,7612,Enterprise,15/07/2018,Ejecutivo_7,70,4.59
1057,20557325737,Digital Capital SAC,Tecnología,Cusco,622,Mid-Market,26/06/2025,Ejecutivo_8,60,4.8
1058,20490216667,Capital Sur EIRL,Finanzas,Cajamarca,4909,Mid-Market,14/07/2021,Ejecutivo_9,76,4.28
1059,20096085874,Cloud Perú EIRL,Tecnología,Cajamarca,458,Enterprise,1/07/2018,Ejecutivo_10,65,4.61
1060,20918182819,Finanzas Sur SAC,Finanzas,Chiclayo,6697,SMB,21/03/2017,Ejecutivo_11,82,4.33
1061,20164772512,Producción Sur SAC,Manufactura,Piura,9521,Mid-Market,21/11/2023,Ejecutivo_12,81,4.28
1062,20069409600,Agroindustrial Inca EIRL,Agroindustria,Arequipa,3523,Enterprise,24/02/2016,Ejecutivo_13,13,2.48
1063,20395873959,Consulting Andes EIRL,Finanzas,Cusco,6592,Enterprise,18/04/2023,Ejecutivo_14,58,4.43
1064,20210890285,Medical Andes EIRL,Salud,Tacna,4083,Mid-Market,6/03/2016,Ejecutivo_15,72,4.6
1065,20342643350,Inversiones Andes SAC,Finanzas,Arequipa,5291,SMB,9/04/2020,Ejecutivo_16,97,4.72
1066,20073607763,Industrial Capital EIRL,Manufactura,Trujillo,5844,Mid-Market,15/05/2025,Ejecutivo_17,77,3.82
1067,20128981231,Networks Capital SAC,Telecomunicaciones,Tacna,7342,SMB,17/03/2021,Ejecutivo_18,37,2.16
1068,20633185748,Agroindustrial Sur EIRL,Agroindustria,Arequipa,8463,Mid-Market,14/09/2017,Ejecutivo_19,92,4.81
1069,20661554164,Industrial Perú EIRL,Manufactura,Arequipa,5549,SMB,7/08/2022,Ejecutivo_20,87,4.27
1070,20450232902,Infraestructura Inca SAC,Construcción,Cajamarca,3821,Mid-Market,21/04/2017,Ejecutivo_21,63,3.67
1071,20009345962,Logística Sur EIRL,Transporte,Tacna,2357,Mid-Market,17/10/2017,Ejecutivo_22,65,4.44
1072,20251207346,Logística Norte SAC,Transporte,Arequipa,7234,Mid-Market,13/05/2016,Ejecutivo_23,73,4.33
1073,20005070260,Inversiones Norte EIRL,Finanzas,Huancayo,767,Enterprise,21/09/2016,Ejecutivo_24,97,4.07
1074,20210531611,Networks Sur SAC,Telecomunicaciones,Cusco,1321,SMB,1/07/2021,Ejecutivo_25,17,2.69
1075,20290477425,Manufactura Capital EIRL,Manufactura,Tacna,993,Mid-Market,25/08/2019,Ejecutivo_26,97,4.62
1076,20779323822,Academia Norte SAC,Educación,Cajamarca,8961,SMB,21/03/2022,Ejecutivo_27,25,1.08
1077,20491334245,Constructora Sur EIRL,Construcción,Huancayo,179,Mid-Market,10/08/2019,Ejecutivo_28,98,4.62
1078,20256529060,Producción Norte EIRL,Manufactura,Tacna,4911,Mid-Market,9/11/2022,Ejecutivo_29,85,3.72
1079,20032650977,Medical Perú SAC,Salud,Cusco,2873,Mid-Market,9/09/2024,Ejecutivo_30,15,1.96
1080,20737948714,Capital Sur EIRL,Finanzas,Cusco,6666,Enterprise,15/09/2018,Ejecutivo_31,27,1.96
1081,20457871584,Academia Pacífico SAC,Educación,Arequipa,849,Mid-Market,15/07/2017,Ejecutivo_32,66,3.53
1082,20821371184,Consulting Sur SAC,Finanzas,Cusco,7842,SMB,30/04/2024,Ejecutivo_33,77,4.25
1083,20818268323,Inversiones Inca EIRL,Finanzas,Arequipa,5870,Mid-Market,20/02/2021,Ejecutivo_34,97,3.65
1084,20892988085,Digital Sur EIRL,Tecnología,Trujillo,8107,Mid-Market,9/03/2025,Ejecutivo_35,86,3.58
1085,20129328963,Medical Pacífico SAC,Salud,Cusco,4364,Enterprise,21/08/2023,Ejecutivo_36,56,3.91
1086,20867752401,Systems Pacífico EIRL,Tecnología,Cusco,2127,SMB,26/04/2021,Ejecutivo_37,89,3.98
1087,20991062272,Learning Pacífico SAC,Educación,Chiclayo,2125,Mid-Market,14/02/2024,Ejecutivo_38,53,4.4
1088,20669335134,Farmacéutica Capital SAC,Salud,Cajamarca,7591,Enterprise,17/06/2022,Ejecutivo_39,19,2.58
1089,20372450184,Telecom Sur SAC,Telecomunicaciones,Trujillo,6771,Enterprise,4/12/2022,Ejecutivo_40,81,3.91
1090,20418972154,Infraestructura Andes EIRL,Construcción,Huancayo,3864,Enterprise,18/04/2025,Ejecutivo_41,91,3.8
1091,20692743811,Comunicaciones Perú EIRL,Telecomunicaciones,Chiclayo,2303,SMB,11/08/2022,Ejecutivo_42,76,4.46
1092,20376601444,Campos Capital EIRL,Agroindustria,Tacna,1191,SMB,17/04/2021,Ejecutivo_43,85,3.52
1093,20510173973,Academia Inca EIRL,Educación,Cajamarca,4810,SMB,15/09/2016,Ejecutivo_44,92,4.03
1094,20789969860,Networks Pacífico SAC,Telecomunicaciones,Piura,7535,SMB,7/05/2021,Ejecutivo_45,96,4.78
1095,20135996605,Constructora Norte SAC,Construcción,Huancayo,6123,Mid-Market,14/09/2018,Ejecutivo_46,86,3.65
1096,20660392051,Manufactura Norte SAC,Manufactura,Chiclayo,2601,Mid-Market,19/09/2018,Ejecutivo_47,50,3.89
1097,20455534705,Telecom Sur EIRL,Telecomunicaciones,Trujillo,1973,Enterprise,4/03/2023,Ejecutivo_48,64,4.2
1098,20652715598,Retail Andes EIRL,Retail,Cusco,3315,Mid-Market,11/01/2018,Ejecutivo_49,93,4.89
1099,20116597263,Clínica Capital EIRL,Salud,Piura,1777,Enterprise,14/08/2021,Ejecutivo_50,52,4.64
1100,20522501394,Manufactura Pacífico EIRL,Manufactura,Chiclayo,3234,Enterprise,1/08/2019,Ejecutivo_1,87,4.4
1101,20882691311,Learning Sur EIRL,Educación,Chiclayo,9121,Mid-Market,4/03/2021,Ejecutivo_2,88,4.6
1102,20258562614,Campos Inca EIRL,Agroindustria,Huancayo,8556,Mid-Market,30/06/2025,Ejecutivo_3,67,3.64
1103,20703824073,Agro Pacífico SAC,Agroindustria,Lima,2119,Mid-Market,19/12/2017,Ejecutivo_4,75,4.91
1104,20320430977,Medical Andes EIRL,Salud,Piura,9878,Enterprise,9/01/2016,Ejecutivo_5,67,4.12
1105,20628969645,Learning Norte SAC,Educación,Tacna,8476,Mid-Market,8/06/2025,Ejecutivo_6,55,3.69
1106,20358512538,Distribuidora Pacífico EIRL,Retail,Huancayo,3429,Enterprise,27/04/2025,Ejecutivo_7,61,4.23
1107,20851935837,Transportes Capital EIRL,Transporte,Ica,1049,SMB,15/06/2023,Ejecutivo_8,53,3.93
1108,20796120878,Agro Inca EIRL,Agroindustria,Ica,2968,SMB,6/04/2016,Ejecutivo_9,87,3.69
1109,20151494097,Software Inca SAC,Tecnología,Cajamarca,3799,Mid-Market,31/08/2022,Ejecutivo_10,73,4.46
1110,20484539862,Express Andes EIRL,Transporte,Cusco,6925,Enterprise,7/01/2023,Ejecutivo_11,68,4.19
1111,20090591191,Learning Norte EIRL,Educación,Lima,7527,Mid-Market,14/06/2025,Ejecutivo_12,58,3.74
1112,20392207151,Networks Andes SAC,Telecomunicaciones,Trujillo,4572,Enterprise,8/05/2023,Ejecutivo_13,22,2.61
1113,20667252145,Networks Sur EIRL,Telecomunicaciones,Arequipa,613,SMB,26/12/2023,Ejecutivo_14,92,4.77
1114,20246335157,Comunicaciones Inca SAC,Telecomunicaciones,Cusco,4127,Mid-Market,22/04/2021,Ejecutivo_15,95,4.01
1115,20805120800,Obras Perú SAC,Construcción,Ica,2446,Mid-Market,19/10/2020,Ejecutivo_16,67,4.83
1116,20123972835,Comunicaciones Perú EIRL,Telecomunicaciones,Cusco,9755,Mid-Market,10/03/2017,Ejecutivo_17,17,1.85
1117,20728270908,Cargo Norte SAC,Transporte,Chiclayo,5693,SMB,27/07/2021,Ejecutivo_18,71,4.36
1118,20529821739,Obras Pacífico SAC,Construcción,Ica,1059,Enterprise,5/12/2021,Ejecutivo_19,73,4.99
1119,20718153523,Agroindustrial Inca EIRL,Agroindustria,Chiclayo,7991,Enterprise,20/10/2016,Ejecutivo_20,74,4.3
1120,20050791815,Industrial Capital EIRL,Manufactura,Cusco,666,SMB,11/08/2022,Ejecutivo_21,55,3.71
1121,20834527346,Learning Norte EIRL,Educación,Cajamarca,4742,Mid-Market,10/08/2023,Ejecutivo_22,88,4.78
1122,20071587964,Comunicaciones Perú EIRL,Telecomunicaciones,Chiclayo,4627,SMB,20/07/2019,Ejecutivo_23,79,4.77
1123,20314998250,Comercial Norte SAC,Retail,Piura,9419,SMB,2/01/2022,Ejecutivo_24,97,4.09
1124,20358068828,Tech Pacífico EIRL,Tecnología,Huancayo,3004,SMB,18/03/2024,Ejecutivo_25,84,3.56
1125,20235137399,Digital Perú EIRL,Tecnología,Lima,9576,SMB,31/12/2016,Ejecutivo_26,70,4.08
1126,20403526356,Systems Andes SAC,Tecnología,Tacna,6505,Mid-Market,20/03/2020,Ejecutivo_27,81,3.53
1127,20946943460,Logística Norte SAC,Transporte,Cajamarca,4613,SMB,28/07/2019,Ejecutivo_28,70,4.61
1128,20749060723,Comunicaciones Pacífico SAC,Telecomunicaciones,Huancayo,9262,SMB,12/10/2016,Ejecutivo_29,87,4.63
1129,20128524648,Constructora Andes EIRL,Construcción,Lima,2426,Enterprise,20/01/2025,Ejecutivo_30,88,4.99
1130,20631873280,Market Perú SAC,Retail,Tacna,7135,Enterprise,17/05/2020,Ejecutivo_31,76,3.64
1131,20062113695,Industrial Perú SAC,Manufactura,Tacna,3096,Enterprise,3/03/2020,Ejecutivo_32,66,4.16
1132,20833509025,Express Norte SAC,Transporte,Cajamarca,8654,Enterprise,21/08/2024,Ejecutivo_33,66,3.54
1133,20306624813,Retail Pacífico EIRL,Retail,Arequipa,2791,Enterprise,15/05/2024,Ejecutivo_34,58,4.67
1134,20071398482,Clínica Sur EIRL,Salud,Lima,2706,SMB,11/08/2020,Ejecutivo_35,97,4.96
1135,20168809255,Academia Perú SAC,Educación,Huancayo,3371,Mid-Market,2/12/2016,Ejecutivo_36,91,4.01
1136,20060906913,Transportes Sur SAC,Transporte,Trujillo,7053,Mid-Market,24/08/2018,Ejecutivo_37,54,4.33
1137,20079649673,Cloud Norte SAC,Tecnología,Lima,4876,Enterprise,30/11/2021,Ejecutivo_38,4,1.74
1138,20772785324,Producción Pacífico EIRL,Manufactura,Ica,4756,SMB,5/02/2024,Ejecutivo_39,62,4.53
1139,20506420768,Express Pacífico SAC,Transporte,Tacna,9253,Mid-Market,19/04/2018,Ejecutivo_40,39,1.35
1140,20366677767,Farmacéutica Andes EIRL,Salud,Lima,3800,SMB,9/02/2019,Ejecutivo_41,4,2.96
1141,20283333939,Inversiones Sur EIRL,Finanzas,Piura,1321,SMB,31/12/2021,Ejecutivo_42,90,3.73
1142,20543627187,Producción Capital EIRL,Manufactura,Chiclayo,3422,Mid-Market,18/03/2016,Ejecutivo_43,4,1.98
1143,20358268627,Agroindustrial Perú SAC,Agroindustria,Piura,445,Mid-Market,5/04/2022,Ejecutivo_44,33,2.29
1144,20492693265,Farmacéutica Norte SAC,Salud,Cajamarca,8578,Enterprise,16/07/2020,Ejecutivo_45,99,3.73
1145,20599801110,Medical Capital EIRL,Salud,Ica,5841,Enterprise,3/07/2021,Ejecutivo_46,67,4.55
1146,20553234159,Software Capital SAC,Tecnología,Chiclayo,6553,SMB,22/11/2018,Ejecutivo_47,4,1.83
