servicio_id,company_id,tipo_servicio,plazo_meses,monto_mensual,sla_contratado,renovacion_automatica
4427,1472,SD-WAN,12,10803.57,99.95,Si
4428,1472,SD-WAN,36,9635.35,99.9,Si
4429,1472,SD-WAN,12,17071.39,99.95,Si
4430,1473,Ciberseguridad Gestionada,36,1687.59,99.9,Si
4431,1473,Voz IP,36,18975.17,99.5,No
4432,1474,Ciberseguridad Gestionada,24,15721.32,99.95,Si
4433,1474,SD-WAN,36,1796.89,99.5,Si
4434,1474,Cloud,36,24458.5,99.95,No
4435,1474,SD-WAN,24,24909.34,99.95,Si
4436,1474,MPLS,36,14467.73,99.9,No
4437,1475,MPLS,24,760.24,99.95,Si
4438,1475,Voz IP,12,22593.62,99.5,No
4439,1475,SD-WAN,36,3048.13,99.5,Si
4440,1475,Data Center,36,24893.41,99.5,Si
4441,1475,Cloud,36,19784.47,99.9,No
4442,1476,SD-WAN,36,17525.67,99.9,No
4443,1476,Voz IP,36,9823.44,99.95,Si
4444,1476,Voz IP,36,6678.46,99.5,No
4445,1476,MPLS,24,10011.41,99.95,Si
4446,1476,MPLS,36,2380.66,99.9,No
4447,1477,Cloud,12,20493.38,99.9,Si
4448,1477,MPLS,24,18421.95,99.95,Si
4449,1477,SD-WAN,12,8800.4,99.9,Si
4450,1477,Internet Dedicado,36,15804.88,99.9,Si
4451,1477,Ciberseguridad Gestionada,24,23153.34,99.95,No
4452,1478,Ciberseguridad Gestionada,24,11141.94,99.5,Si
4453,1478,Data Center,36,10966.06,99.95,No
4454,1478,Cloud,12,17545.28,99.95,No
4455,1478,MPLS,12,13999.38,99.95,No
4456,1479,Data Center,12,13218.73,99.95,Si
4457,1479,Data Center,36,16698.39,99.5,Si
4458,1480,Cloud,12,5454.77,99.95,Si
4459,1480,SD-WAN,36,15678.69,99.9,Si
4460,1480,Cloud,24,19286.43,99.95,Si
4461,1480,Ciberseguridad Gestionada,36,10762.57,99.9,Si
4462,1481,Data Center,36,12752.46,99.9,Si
4463,1482,SD-WAN,24,20858.54,99.9,Si
4464,1482,Ciberseguridad Gestionada,24,702.77,99.5,Si
4465,1482,MPLS,12,14338.61,99.95,Si
4466,1482,Voz IP,24,17182.86,99.9,Si
4467,1482,Voz IP,24,5869.17,99.9,Si
4468,1483,SD-WAN,36,10307.46,99.95,No
4469,1483,Cloud,24,21377.21,99.95,Si
4470,1484,Ciberseguridad Gestionada,36,6813.88,99.9,Si
4471,1484,SD-WAN,12,15127.52,99.5,Si
4472,1484,Internet Dedicado,12,6358.32,99.5,Si
4473,1484,Ciberseguridad Gestionada,36,5445.51,99.5,No
4474,1484,Data Center,36,12882.44,99.95,No
4475,1485,Voz IP,24,9543.08,99.95,No
4476,1485,SD-WAN,12,3197.41,99.5,No
4477,1485,SD-WAN,24,15576.02,99.5,Si
4478,1485,Voz IP,36,5154.3,99.9,Si
4479,1485,Ciberseguridad Gestionada,12,18386.81,99.95,Si
4480,1486,Cloud,24,19682.19,99.9,Si
4481,1487,Cloud,36,1437.43,99.5,Si
4482,1488,SD-WAN,36,12895.91,99.95,Si
4483,1488,Ciberseguridad Gestionada,36,1269.58,99.9,No
4484,1488,SD-WAN,12,17315.3,99.95,Si
4485,1488,Voz IP,36,17287.21,99.5,No
4486,1489,Data Center,24,21605.98,99.9,Si
4487,1489,Voz IP,36,9467.36,99.95,No
4488,1489,Data Center,24,15816.53,99.5,No
4489,1489,SD-WAN,36,23690.19,99.95,No
4490,1489,SD-WAN,36,3132.82,99.95,No
4491,1490,Cloud,12,3221.07,99.5,No
4492,1490,SD-WAN,12,4329.32,99.95,No
4493,1490,Data Center,36,3975.14,99.95,Si
4494,1490,Data Center,24,15326.92,99.95,Si
4495,1491,SD-WAN,12,14469.98,99.5,No
4496,1491,MPLS,12,24877.74,99.95,No
4497,1491,Internet Dedicado,12,24276.72,99.5,No
4498,1491,Voz IP,12,10610.0,99.9,No
4499,1492,Data Center,12,20778.7,99.9,Si
4500,1492,Data Center,36,13782.79,99.9,Si
4501,1492,Data Center,24,11561.97,99.9,Si
4502,1492,Voz IP,12,14533.37,99.9,Si
4503,1493,SD-WAN,36,16824.79,99.5,Si
4504,1493,Internet Dedicado,36,14074.38,99.95,Si
4505,1493,SD-WAN,24,10218.37,99.95,Si
4506,1494,MPLS,12,23343.42,99.9,Si
4507,1494,Internet Dedicado,36,22378.5,99.9,Si
4508,1494,Data Center,24,18282.89,99.5,Si
4509,1494,Ciberseguridad Gestionada,36,1395.51,99.9,No
4510,1494,Ciberseguridad Gestionada,24,11746.51,99.9,Si
4511,1495,Internet Dedicado,24,15809.35,99.95,Si
4512,1495,SD-WAN,24,15048.64,99.9,Si
4513,1495,SD-WAN,36,20703.79,99.9,Si
4514,1495,Cloud,36,3390.15,99.95,Si
4515,1495,Cloud,12,24824.38,99.9,Si
4516,1496,Cloud,36,7895.67,99.9,Si
4517,1496,Cloud,24,6970.97,99.9,No
4518,1496,Voz IP,12,20343.5,99.95,No
4519,1497,SD-WAN,24,13897.23,99.9,Si
4520,1498,Ciberseguridad Gestionada,24,4659.54,99.5,Si
4521,1498,Ciberseguridad Gestionada,36,21283.33,99.5,Si
4522,1498,Internet Dedicado,24,23059.42,99.5,No
4523,1498,Ciberseguridad Gestionada,24,12024.5,99.9,No
4524,1498,SD-WAN,12,15581.3,99.9,Si
4525,1499,Cloud,12,5004.75,99.9,Si
4526,1500,MPLS,24,9661.52,99.95,Si
4527,1500,Internet Dedicado,36,14138.87,99.9,No
4528,1500,Cloud,36,928.28,99.95,Si
4529,1501,Data Center,12,1322.81,99.95,Si
4530,1502,Voz IP,12,21628.69,99.5,No
4531,1503,Ciberseguridad Gestionada,24,14983.59,99.9,No
4532,1503,Cloud,36,21834.49,99.5,No
4533,1504,SD-WAN,36,891.39,99.95,Si
4534,1504,Data Center,12,17709.45,99.5,Si
4535,1504,MPLS,12,13833.44,99.95,Si
4536,1504,Internet Dedicado,12,20703.66,99.95,Si
4537,1504,Ciberseguridad Gestionada,36,5849.71,99.5,No
4538,1505,SD-WAN,36,8956.06,99.9,Si
4539,1505,Data Center,36,15576.37,99.5,Si
4540,1505,SD-WAN,12,19399.23,99.5,Si
4541,1505,Ciberseguridad Gestionada,36,10329.98,99.9,Si
4542,1505,MPLS,24,17661.11,99.95,Si
4543,1506,Ciberseguridad Gestionada,36,5938.6,99.9,Si
4544,1506,SD-WAN,24,1855.88,99.95,Si
4545,1506,Cloud,12,18712.79,99.95,Si
4546,1506,Data Center,12,24253.75,99.9,Si
4547,1506,SD-WAN,12,5600.29,99.9,No
4548,1507,SD-WAN,24,5636.35,99.95,Si
4549,1507,Cloud,24,1982.6,99.9,Si
4550,1507,Data Center,12,5067.67,99.95,No
4551,1508,Cloud,12,4967.31,99.5,No
4552,1508,Cloud,24,17849.98,99.95,Si
4553,1508,MPLS,12,16349.92,99.95,Si
4554,1509,Internet Dedicado,12,3704.99,99.5,No
4555,1509,SD-WAN,12,14443.01,99.95,No
4556,1509,Internet Dedicado,24,4322.36,99.5,No
4557,1509,SD-WAN,12,14479.4,99.9,No
4558,1509,Data Center,36,12949.82,99.5,No
4559,1510,Data Center,36,5757.77,99.5,No
4560,1510,Data Center,24,18595.96,99.9,Si
4561,1511,MPLS,12,20715.44,99.95,Si
4562,1511,Internet Dedicado,12,24738.61,99.9,No
4563,1511,SD-WAN,24,22164.36,99.5,No
4564,1511,Cloud,12,15350.3,99.95,Si
4565,1511,Data Center,36,22661.95,99.95,Si
4566,1512,Ciberseguridad Gestionada,24,3771.89,99.95,Si
4567,1512,SD-WAN,12,6772.41,99.95,Si
4568,1512,Voz IP,24,7491.36,99.9,Si
4569,1512,Internet Dedicado,36,5672.91,99.9,Si
4570,1513,Data Center,36,6633.58,99.9,No
4571,1513,Ciberseguridad Gestionada,12,13602.57,99.5,Si
4572,1514,SD-WAN,12,22005.45,99.5,Si
4573,1514,MPLS,12,17176.35,99.95,No
4574,1514,Voz IP,36,21488.96,99.9,Si
4575,1514,SD-WAN,36,18404.74,99.5,Si
4576,1515,SD-WAN,36,1467.87,99.9,No
4577,1515,Data Center,36,15596.17,99.95,Si
4578,1516,Data Center,12,22779.36,99.5,No
4579,1516,SD-WAN,12,21372.68,99.5,Si
4580,1516,Data Center,24,24472.36,99.95,No
4581,1516,Ciberseguridad Gestionada,36,17898.1,99.9,Si
4582,1517,Voz IP,24,10475.31,99.5,No
4583,1517,Data Center,24,14001.06,99.5,No
4584,1517,Ciberseguridad Gestionada,36,24915.15,99.5,No
4585,1517,Ciberseguridad Gestionada,24,3156.43,99.95,No
4586,1518,Voz IP,12,21631.3,99.95,No
4587,1518,MPLS,24,23377.14,99.9,Si
4588,1518,MPLS,36,5769.38,99.5,Si
4589,1518,MPLS,24,20847.5,99.5,No
4590,1518,MPLS,24,18008.47,99.5,Si
4591,1519,Data Center,24,1291.86,99.95,Si
4592,1519,MPLS,12,14816.21,99.9,No
4593,1519,Ciberseguridad Gestionada,12,7683.4,99.9,No
4594,1519,Voz IP,12,18428.58,99.9,No
4595,1520,SD-WAN,12,14667.73,99.95,Si
4596,1520,Data Center,24,22066.22,99.95,Si
4597,1520,MPLS,12,20933.38,99.95,Si
4598,1521,Cloud,36,10977.96,99.95,No
4599,1522,SD-WAN,24,22220.07,99.9,Si
4600,1522,Cloud,24,8980.32,99.5,No
4601,1522,Ciberseguridad Gestionada,24,17043.05,99.9,Si
4602,1522,MPLS,12,2469.48,99.5,No
4603,1523,Ciberseguridad Gestionada,24,8729.32,99.5,No
4604,1523,SD-WAN,36,20545.16,99.9,Si
4605,1523,MPLS,24,2299.29,99.9,No
4606,1523,Data Center,12,8864.6,99.9,No
4607,1523,Data Center,24,22769.0,99.5,No
4608,1524,Internet Dedicado,36,6668.4,99.95,Si
4609,1525,Data Center,24,23811.73,99.5,Si
4610,1525,Data Center,24,23875.97,99.5,Si
4611,1526,Internet Dedicado,12,18392.57,99.95,No
4612,1527,Ciberseguridad Gestionada,24,9590.35,99.95,No
4613,1527,Ciberseguridad Gestionada,36,24252.57,99.95,Si
4614,1527,Voz IP,36,9571.93,99.9,Si
4615,1527,Voz IP,24,13939.77,99.5,No
4616,1527,SD-WAN,24,12179.4,99.95,Si
4617,1528,Voz IP,36,24864.14,99.5,No
4618,1528,MPLS,36,10251.4,99.5,No
4619,1528,SD-WAN,24,21579.38,99.9,No
4620,1529,Data Center,36,15878.01,99.5,Si
4621,1529,Ciberseguridad Gestionada,36,11702.58,99.9,No
4622,1529,Cloud,24,16391.72,99.5,Si
4623,1529,SD-WAN,24,20252.01,99.5,Si
4624,1530,Cloud,24,22221.72,99.5,Si
4625,1530,Ciberseguridad Gestionada,24,10466.38,99.5,No
4626,1530,Cloud,36,14455.74,99.5,Si
4627,1531,Ciberseguridad Gestionada,36,3528.99,99.9,Si
4628,1531,Data Center,36,24251.67,99.5,Si
4629,1531,MPLS,24,17173.51,99.9,No
4630,1531,MPLS,24,4012.88,99.5,No
4631,1531,MPLS,36,19739.42,99.95,Si
4632,1532,Voz IP,24,12008.96,99.5,No
4633,1532,Voz IP,36,3477.29,99.5,No
4634,1532,Voz IP,12,2347.6,99.5,Si
4635,1532,SD-WAN,36,15597.83,99.95,No
4636,1532,Cloud,24,23139.47,99.95,No
4637,1533,MPLS,12,1788.71,99.5,Si
4638,1533,Cloud,36,11309.76,99.9,Si
4639,1534,Ciberseguridad Gestionada,24,17951.19,99.9,Si
4640,1535,Voz IP,12,2387.35,99.95,Si
4641,1535,Cloud,12,23390.22,99.95,Si
4642,1536,Internet Dedicado,12,7055.6,99.9,Si
4643,1536,MPLS,24,6042.05,99.95,No
4644,1536,MPLS,36,10915.53,99.95,Si
4645,1536,MPLS,36,12693.36,99.5,Si
4646,1537,Ciberseguridad Gestionada,24,524.06,99.9,Si
4647,1537,Internet Dedicado,12,16369.64,99.5,Si
4648,1537,Ciberseguridad Gestionada,12,8004.3,99.95,Si
4649,1538,Ciberseguridad Gestionada,24,8449.28,99.95,Si
4650,1538,Internet Dedicado,24,18379.84,99.95,Si
4651,1539,Internet Dedicado,12,857.3,99.9,Si
4652,1539,Internet Dedicado,36,2733.67,99.5,Si
4653,1539,Cloud,36,3711.04,99.5,Si
4654,1539,MPLS,36,14434.1,99.9,Si
4655,1540,Cloud,24,21428.19,99.5,Si
4656,1540,Ciberseguridad Gestionada,12,8040.2,99.95,Si
4657,1540,Internet Dedicado,24,6347.3,99.9,Si
4658,1541,Data Center,24,11567.66,99.9,Si
4659,1541,Cloud,24,9377.94,99.95,No
4660,1542,Data Center,24,17219.17,99.95,No
4661,1542,SD-WAN,24,6711.6,99.5,No
4662,1542,MPLS,24,15008.24,99.5,No
4663,1543,MPLS,24,14664.18,99.95,Si
4664,1543,Ciberseguridad Gestionada,12,5849.75,99.5,Si
4665,1544,MPLS,24,5112.07,99.9,No
4666,1544,Data Center,12,1213.76,99.95,No
4667,1544,MPLS,12,6126.38,99.95,No
4668,1544,Cloud,12,11939.79,99.5,No
4669,1545,Cloud,36,14320.04,99.95,Si
4670,1545,Cloud,24,13169.54,99.9,Si
4671,1545,Voz IP,36,23322.78,99.9,No
4672,1546,Voz IP,36,4491.49,99.9,No
4673,1546,SD-WAN,24,21982.09,99.9,No
4674,1546,Cloud,36,10974.57,99.95,Si
4675,1547,MPLS,24,10767.28,99.5,Si
4676,1547,Data Center,36,8001.88,99.95,Si
4677,1547,Internet Dedicado,24,17339.07,99.95,Si
4678,1548,Cloud,12,4191.31,99.95,Si
4679,1548,Voz IP,12,15609.96,99.9,Si
4680,1548,Data Center,36,2203.6,99.9,Si
4681,1548,MPLS,36,16735.66,99.5,Si
4682,1549,Internet Dedicado,36,2092.09,99.9,Si
4683,1549,Ciberseguridad Gestionada,24,21413.71,99.9,Si
4684,1549,SD-WAN,24,6694.87,99.95,Si
4685,1549,SD-WAN,12,23156.38,99.95,No
4686,1550,Internet Dedicado,12,6221.41,99.95,Si
4687,1550,Voz IP,24,18779.1,99.95,No
4688,1550,SD-WAN,36,17617.78,99.95,No
4689,1550,Cloud,12,18857.61,99.9,Si
4690,1550,Data Center,36,16610.98,99.95,Si
4691,1551,SD-WAN,24,24992.38,99.9,Si
4692,1552,Cloud,36,17873.43,99.5,Si
4693,1552,Data Center,12,9338.06,99.5,No
4694,1552,MPLS,36,22410.51,99.5,Si
4695,1552,Cloud,36,20233.4,99.95,Si
4696,1552,Data Center,24,13183.46,99.9,Si
4697,1553,Voz IP,12,2749.66,99.9,Si
4698,1554,Cloud,24,24415.7,99.5,Si
4699,1554,Data Center,36,21253.79,99.9,No
4700,1554,MPLS,24,20102.86,99.5,Si
4701,1554,SD-WAN,24,680.95,99.9,No
4702,1554,SD-WAN,36,5311.96,99.95,No
4703,1555,Data Center,36,12495.88,99.5,Si
4704,1555,Cloud,12,2471.27,99.9,No
4705,1555,MPLS,12,9910.4,99.9,Si
4706,1555,Cloud,24,17935.36,99.95,Si
4707,1555,Voz IP,36,13709.74,99.9,Si
4708,1556,Internet Dedicado,36,20337.44,99.9,No
4709,1556,Ciberseguridad Gestionada,36,17300.88,99.9,Si
4710,1557,Voz IP,36,20190.48,99.95,No
4711,1557,Internet Dedicado,12,23130.44,99.95,Si
4712,1558,MPLS,36,4689.67,99.95,No
4713,1558,Internet Dedicado,24,7691.68,99.9,No
4714,1558,Internet Dedicado,36,10789.98,99.9,No
4715,1559,Data Center,12,10427.6,99.9,No
4716,1560,MPLS,12,18778.32,99.95,Si
4717,1560,Cloud,36,14854.22,99.95,No
4718,1560,Data Center,24,12028.5,99.95,Si
4719,1560,Ciberseguridad Gestionada,12,4317.21,99.95,Si
4720,1561,MPLS,36,1816.91,99.9,Si
4721,1561,SD-WAN,36,17942.88,99.5,Si
4722,1561,Ciberseguridad Gestionada,24,17954.01,99.95,Si
4723,1562,MPLS,24,7662.65,99.95,Si
4724,1562,Ciberseguridad Gestionada,36,4798.4,99.9,Si
4725,1563,Voz IP,36,20699.96,99.95,Si
4726,1563,Cloud,12,6242.84,99.9,Si
4727,1564,Data Center,24,21730.38,99.5,Si
4728,1565,MPLS,12,1051.61,99.5,Si
4729,1565,Internet Dedicado,12,7782.66,99.5,Si
4730,1565,Ciberseguridad Gestionada,24,24848.77,99.9,Si
4731,1565,Internet Dedicado,36,2832.84,99.9,Si
4732,1566,Data Center,24,21930.44,99.95,No
4733,1566,Ciberseguridad Gestionada,24,1083.23,99.95,Si
4734,1566,Internet Dedicado,24,9571.26,99.9,Si
4735,1567,Voz IP,36,13388.23,99.9,Si
4736,1567,Data Center,24,23309.3,99.5,No
4737,1567,Ciberseguridad Gestionada,12,11155.77,99.95,Si
4738,1567,MPLS,24,4213.94,99.5,Si
4739,1567,Data Center,12,16857.86,99.9,Si
4740,1568,Ciberseguridad Gestionada,36,21423.32,99.95,Si
4741,1569,Cloud,36,21771.6,99.9,No
4742,1569,Cloud,24,20332.95,99.9,No
4743,1569,Data Center,12,4417.26,99.5,Si
4744,1569,Data Center,36,9748.53,99.95,No
4745,1570,MPLS,24,9974.78,99.5,Si
4746,1571,Ciberseguridad Gestionada,12,24683.11,99.95,Si
4747,1571,Data Center,12,22825.79,99.95,Si
4748,1571,Cloud,12,16643.84,99.9,Si
4749,1571,Ciberseguridad Gestionada,12,2474.73,99.95,Si
4750,1572,Ciberseguridad Gestionada,12,24860.62,99.9,No
4751,1572,Internet Dedicado,36,19409.38,99.95,Si
4752,1572,MPLS,36,23892.62,99.5,No
4753,1572,MPLS,24,17069.81,99.5,Si
4754,1572,MPLS,24,24729.39,99.5,Si
4755,1573,Cloud,12,8424.85,99.95,No
4756,1574,SD-WAN,36,12904.77,99.5,No
4757,1575,Voz IP,12,15224.63,99.95,Si
4758,1575,MPLS,12,15844.17,99.9,No
4759,1575,Ciberseguridad Gestionada,12,19179.65,99.95,Si
4760,1576,Ciberseguridad Gestionada,12,7403.3,99.95,No
4761,1576,Voz IP,36,11004.09,99.5,Si
4762,1576,Internet Dedicado,24,9648.79,99.9,Si
4763,1576,Internet Dedicado,36,16499.19,99.5,Si
4764,1576,Voz IP,36,22996.57,99.95,Si
4765,1577,MPLS,12,24053.64,99.9,No
4766,1577,Cloud,36,10494.44,99.5,Si
4767,1577,Data Center,12,17956.21,99.5,Si
4768,1578,SD-WAN,36,14501.89,99.9,No
4769,1579,MPLS,36,11025.16,99.5,Si
4770,1579,Ciberseguridad Gestionada,36,8654.07,99.9,Si
4771,1579,Cloud,12,18512.66,99.95,No
4772,1579,Voz IP,24,837.18,99.9,No
4773,1579,SD-WAN,12,5670.55,99.5,Si
4774,1580,SD-WAN,12,12260.34,99.95,Si
4775,1580,Data Center,36,11160.66,99.9,Si
4776,1581,MPLS,12,21362.42,99.9,Si
4777,1582,Ciberseguridad Gestionada,12,961.14,99.9,Si
4778,1582,Ciberseguridad Gestionada,12,10971.95,99.9,No
4779,1582,Ciberseguridad Gestionada,12,24749.72,99.5,Si
4780,1582,SD-WAN,12,10660.15,99.5,Si
4781,1582,Cloud,12,13661.53,99.9,Si
4782,1583,Data Center,36,9472.82,99.5,No
4783,1583,MPLS,36,21372.54,99.9,Si
4784,1583,SD-WAN,12,24318.56,99.9,No
4785,1584,SD-WAN,24,20613.58,99.5,Si
4786,1584,Voz IP,12,15558.2,99.5,Si
4787,1584,Ciberseguridad Gestionada,12,4311.1,99.5,Si
4788,1584,Voz IP,24,12113.35,99.95,No
4789,1585,Voz IP,36,3698.36,99.5,No
4790,1585,Ciberseguridad Gestionada,12,1937.36,99.95,No
4791,1585,Data Center,24,2316.84,99.9,Si
4792,1585,Internet Dedicado,36,4882.76,99.5,No
4793,1586,Ciberseguridad Gestionada,24,3804.32,99.5,Si
4794,1586,Data Center,12,1359.77,99.9,Si
4795,1586,Internet Dedicado,12,12415.1,99.9,Si
4796,1587,Internet Dedicado,12,19613.04,99.5,Si
4797,1587,SD-WAN,24,19309.51,99.9,No
4798,1587,MPLS,12,9702.31,99.5,Si
4799,1587,Ciberseguridad Gestionada,36,21802.25,99.95,Si
4800,1587,SD-WAN,24,18004.51,99.5,Si
4801,1588,Data Center,12,3355.93,99.9,Si
4802,1588,Data Center,12,14439.94,99.5,No
4803,1588,SD-WAN,24,11632.31,99.5,No
4804,1588,Voz IP,36,21648.62,99.95,No
4805,1588,MPLS,36,5411.83,99.95,Si
4806,1589,SD-WAN,36,13814.5,99.5,Si
4807,1590,Cloud,24,18645.09,99.5,No
4808,1590,MPLS,12,11070.17,99.5,Si
4809,1590,Data Center,36,13258.87,99.5,Si
4810,1590,Internet Dedicado,12,22344.05,99.5,Si
4811,1591,Ciberseguridad Gestionada,24,20058.6,99.95,Si
4812,1591,Internet Dedicado,12,963.03,99.9,Si
4813,1591,SD-WAN,36,20316.39,99.95,Si
4814,1592,SD-WAN,36,17758.69,99.5,No
4815,1592,Internet Dedicado,24,18214.92,99.5,Si
4816,1592,Cloud,24,4233.87,99.95,Si
4817,1592,MPLS,12,18923.89,99.9,Si
4818,1592,MPLS,36,24224.78,99.95,No
4819,1593,Ciberseguridad Gestionada,12,10429.41,99.95,No
4820,1593,SD-WAN,36,8896.16,99.95,Si
4821,1593,SD-WAN,24,15756.77,99.95,Si
4822,1594,Cloud,24,10227.41,99.95,No
4823,1594,Data Center,12,1960.4,99.95,Si
4824,1594,SD-WAN,24,20498.3,99.5,No
4825,1595,Ciberseguridad Gestionada,36,18332.7,99.9,Si
4826,1596,Internet Dedicado,24,7675.32,99.9,Si
4827,1597,Voz IP,12,13395.02,99.9,Si
4828,1597,MPLS,24,19759.04,99.9,Si
4829,1598,MPLS,24,11907.44,99.5,Si
4830,1599,Data Center,12,12956.48,99.95,Si
4831,1599,SD-WAN,36,14147.6,99.9,Si
4832,1599,Internet Dedicado,24,20712.85,99.5,Si
4833,1599,Ciberseguridad Gestionada,36,23438.85,99.5,Si
4834,1599,SD-WAN,24,8819.85,99.9,Si
4835,1600,Internet Dedicado,36,22301.64,99.95,Si
4836,1600,Ciberseguridad Gestionada,24,13088.55,99.95,No
4837,1600,MPLS,12,13644.73,99.5,Si
4838,1600,Data Center,12,2581.03,99.9,No
4839,1601,Data Center,12,16136.83,99.9,Si
4840,1602,Internet Dedicado,12,5615.9,99.95,Si
4841,1602,Voz IP,24,1920.71,99.9,No
4842,1602,Voz IP,12,6250.05,99.95,Si
4843,1602,Ciberseguridad Gestionada,12,12542.53,99.9,Si
4844,1602,Data Center,36,8800.53,99.95,Si
4845,1603,SD-WAN,24,10869.89,99.5,Si
4846,1603,SD-WAN,36,16267.64,99.95,Si
4847,1603,MPLS,12,17071.27,99.9,No
4848,1603,MPLS,36,22035.73,99.95,Si
4849,1603,Ciberseguridad Gestionada,12,16909.32,99.5,No
4850,1604,Ciberseguridad Gestionada,36,9261.79,99.9,Si
4851,1604,Ciberseguridad Gestionada,12,16917.2,99.9,Si
4852,1605,Cloud,12,20817.01,99.5,Si
4853,1606,Voz IP,36,13086.34,99.5,Si
4854,1606,Internet Dedicado,12,7025.01,99.5,No
4855,1606,Data Center,24,21682.0,99.5,Si
4856,1606,Voz IP,12,18921.73,99.9,No
4857,1607,Cloud,24,10781.32,99.9,Si
4858,1607,Voz IP,24,18485.04,99.5,No
4859,1607,MPLS,24,16774.46,99.95,Si
4860,1607,SD-WAN,12,22000.4,99.9,Si
4861,1608,Ciberseguridad Gestionada,24,1672.1,99.95,No
4862,1608,Voz IP,36,10627.33,99.5,No
4863,1608,Cloud,12,4735.99,99.9,No
4864,1609,Data Center,12,13491.67,99.5,Si
4865,1609,Ciberseguridad Gestionada,12,12521.69,99.9,Si
4866,1609,Ciberseguridad Gestionada,12,14500.52,99.9,Si
4867,1609,Voz IP,24,21055.54,99.9,Si
4868,1610,Cloud,24,18655.06,99.95,Si
4869,1610,Data Center,12,15590.94,99.5,Si
4870,1610,Cloud,24,1776.41,99.95,Si
4871,1610,Data Center,24,3548.99,99.9,Si
4872,1611,Ciberseguridad Gestionada,36,12104.05,99.5,Si
4873,1611,Ciberseguridad Gestionada,24,15671.6,99.5,No
4874,1611,Cloud,12,22538.04,99.95,Si
4875,1611,Voz IP,12,22771.81,99.5,No
4876,1611,Internet Dedicado,12,19785.48,99.5,No
4877,1612,MPLS,12,22386.81,99.9,No
4878,1612,Ciberseguridad Gestionada,12,22454.54,99.5,Si
4879,1612,Ciberseguridad Gestionada,36,14280.06,99.95,No
4880,1612,Voz IP,12,2071.21,99.95,Si
4881,1612,MPLS,36,19260.66,99.5,No
4882,1613,SD-WAN,24,3447.09,99.5,Si
4883,1613,Data Center,24,22701.5,99.9,Si
4884,1613,MPLS,24,23104.58,99.5,No
4885,1614,Cloud,12,12484.93,99.95,Si
4886,1614,MPLS,24,22410.18,99.95,Si
4887,1615,Voz IP,36,11033.9,99.5,Si
4888,1615,Cloud,24,7495.7,99.95,Si
4889,1616,Ciberseguridad Gestionada,24,7066.63,99.95,Si
4890,1616,MPLS,24,16879.73,99.5,No
4891,1617,MPLS,24,7122.55,99.95,Si
4892,1617,Data Center,12,23201.92,99.95,Si
4893,1617,Data Center,12,23622.85,99.5,Si
4894,1617,Cloud,12,22370.42,99.95,Si
4895,1618,Ciberseguridad Gestionada,12,10638.13,99.9,Si
4896,1618,Voz IP,24,20252.01,99.5,Si
4897,1618,Ciberseguridad Gestionada,36,13191.14,99.5,Si
4898,1619,Cloud,24,4302.88,99.95,Si
4899,1619,SD-WAN,12,12616.95,99.5,Si
4900,1619,SD-WAN,36,24225.06,99.5,Si
4901,1619,Data Center,24,23843.7,99.9,Si
4902,1620,SD-WAN,24,11356.38,99.5,Si
4903,1621,Voz IP,36,18803.64,99.9,Si
4904,1622,Data Center,24,15904.35,99.5,Si
4905,1622,Internet Dedicado,36,9961.84,99.9,Si
4906,1622,Internet Dedicado,12,23549.64,99.95,Si
4907,1623,Internet Dedicado,12,9464.3,99.95,Si
4908,1623,Cloud,24,15658.5,99.9,No
4909,1623,Voz IP,36,5124.57,99.95,Si
4910,1624,SD-WAN,24,9038.22,99.9,No
4911,1624,Internet Dedicado,36,14088.79,99.5,No
4912,1624,SD-WAN,24,16813.36,99.5,No
4913,1625,Cloud,24,10431.79,99.5,Si
4914,1625,Ciberseguridad Gestionada,36,5351.28,99.5,Si
4915,1625,MPLS,36,9940.46,99.95,Si
4916,1625,Data Center,24,13230.91,99.95,Si
4917,1625,Cloud,36,24206.91,99.9,Si
4918,1626,Voz IP,36,21522.04,99.9,Si
4919,1626,Ciberseguridad Gestionada,12,12061.34,99.95,Si
4920,1626,Data Center,12,3263.49,99.9,Si
4921,1626,Cloud,12,4711.78,99.95,No
4922,1626,Data Center,36,5373.54,99.9,No
4923,1627,Internet Dedicado,12,24482.81,99.95,Si
4924,1627,MPLS,36,5296.6,99.5,Si
4925,1628,Cloud,12,669.59,99.95,Si
4926,1628,MPLS,36,10188.96,99.5,Si
4927,1628,MPLS,36,18432.91,99.5,Si
4928,1628,Voz IP,12,3585.76,99.9,No
4929,1629,SD-WAN,24,23843.95,99.5,Si
4930,1629,MPLS,24,10993.13,99.5,Si
4931,1629,Internet Dedicado,36,19267.53,99.9,Si
4932,1630,Ciberseguridad Gestionada,24,16342.21,99.5,Si
4933,1630,MPLS,24,7228.68,99.9,Si
4934,1630,Ciberseguridad Gestionada,12,24345.25,99.9,No
4935,1631,Cloud,12,10050.86,99.5,No
4936,1632,MPLS,36,15651.81,99.9,No
4937,1632,Ciberseguridad Gestionada,24,603.0,99.95,No
4938,1632,MPLS,24,2834.83,99.9,Si
4939,1632,Cloud,12,24030.44,99.9,Si
4940,1632,Internet Dedicado,12,23480.38,99.95,No
4941,1633,Internet Dedicado,12,17157.59,99.95,Si
4942,1634,Voz IP,24,11873.65,99.95,Si
4943,1634,Data Center,12,9736.64,99.5,No
