company_id,churn,motivo_abandono,risk_score
4919,0,Permanece,52.92
4920,0,Permanece,2.97
4921,0,Permanece,8.14
4922,0,Permanece,34.37
4923,0,Permanece,30.58
4924,0,Permanece,12.87
4925,0,Permanece,18.36
4926,0,Permanece,41.91
4927,0,Permanece,43.52
4928,0,Permanece,26.71
4929,1,Fusión empresarial,84.84
4930,0,Permanece,54.81
4931,1,Cambio tecnológico,91.16
4932,0,Permanece,44.97
4933,0,Permanece,33.6
4934,0,Permanece,45.96
4935,0,Permanece,54.11
4936,0,Permanece,49.23
4937,0,Permanece,25.64
4938,0,Permanece,57.86
4939,1,Fusión empresarial,89.24
4940,0,Permanece,57.71
4941,0,Permanece,5.41
4942,0,Permanece,31.89
4943,0,Permanece,52.19
4944,0,Permanece,45.65
4945,0,Permanece,50.39
4946,0,Permanece,52.61
4947,0,Permanece,12.56
4948,0,Permanece,0.94
4949,1,Precio,73.21
4950,0,Permanece,12.31
4951,0,Permanece,45.55
4952,0,Permanece,13.36
4953,0,Permanece,26.53
4954,0,Permanece,26.78
4955,0,Permanece,20.76
4956,0,Permanece,21.76
4957,1,Fusión empresarial,74.1
4958,0,Permanece,11.3
4959,0,Permanece,55.7
4960,1,Competencia,77.74
4961,1,Competencia,85.0
4962,0,Permanece,38.56
4963,0,Permanece,21.02
4964,0,Permanece,47.07
4965,0,Permanece,19.77
4966,0,Permanece,48.33
4967,0,Permanece,28.35
4968,0,Permanece,31.83
4969,0,Permanece,0.3
4970,0,Permanece,36.78
4971,0,Permanece,29.43
4972,0,Permanece,8.39
4973,0,Permanece,17.64
4974,0,Permanece,53.3
4975,1,Precio,98.76
4976,0,Permanece,36.66
4977,0,Permanece,15.49
4978,1,Cambio tecnológico,77.76
4979,0,Permanece,0.3
4980,0,Permanece,54.19
4981,0,Permanece,54.21
4982,1,Fusión empresarial,70.4
4983,0,Permanece,29.19
4984,0,Permanece,45.28
4985,0,Permanece,26.36
4986,1,Precio,89.68
4987,1,Cambio tecnológico,79.14
4988,0,Permanece,10.38
4989,0,Permanece,43.88
4990,0,Permanece,37.47
4991,0,Permanece,39.29
4992,1,Competencia,77.98
4993,0,Permanece,10.32
4994,0,Permanece,7.26
4995,1,Precio,73.86
4996,0,Permanece,17.6
4997,0,Permanece,12.02
4998,0,Permanece,2.57
4999,1,Precio,74.77
5000,0,Permanece,39.03
